Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
SAN LUIS,CORONEL PRINGLES,EL TRAPICHE,WIRELESS,74021020,1787.0
SAN LUIS,CORONEL PRINGLES,FRAGA,FIBRA OPTICA,74021030,160.0
SAN LUIS,CORONEL PRINGLES,FRAGA,WIRELESS,74021030,498.0
SAN LUIS,CORONEL PRINGLES,LA BAJADA,WIRELESS,74021040,109.0
SAN LUIS,CORONEL PRINGLES,LA FLORIDA,FIBRA OPTICA,74021050,16.0
SAN LUIS,CORONEL PRINGLES,LA FLORIDA,WIRELESS,74021050,363.0
SAN LUIS,CORONEL PRINGLES,LA TOMA,ADSL,74021060,100.0
SAN LUIS,CORONEL PRINGLES,LA TOMA,FIBRA OPTICA,74021060,751.0
SAN LUIS,CORONEL PRINGLES,LA TOMA,WIRELESS,74021060,2291.0
SAN LUIS,CORONEL PRINGLES,OTROS,SATELITAL,Sin Datos,27.0
SAN LUIS,CORONEL PRINGLES,RÍO GRANDE,WIRELESS,74021080,227.0
SAN LUIS,CORONEL PRINGLES,SALADILLO,FIBRA OPTICA,74021090,33.0
SAN LUIS,CORONEL PRINGLES,SALADILLO,WIRELESS,74021090,105.0
SAN LUIS,GENERAL PEDERNERA,JUAN JORBA,FIBRA OPTICA,74035010,13.0
SAN LUIS,GENERAL PEDERNERA,JUAN JORBA,WIRELESS,74035010,122.0
SAN LUIS,GENERAL PEDERNERA,JUAN LLERENA,WIRELESS,74035020,117.0
SAN LUIS,GENERAL PEDERNERA,JUSTO DARACT,ADSL,74035030,80.0
SAN LUIS,GENERAL PEDERNERA,JUSTO DARACT,DIAL UP,74035030,4.0
SAN LUIS,GENERAL PEDERNERA,JUSTO DARACT,FIBRA OPTICA,74035030,487.0
SAN LUIS,GENERAL PEDERNERA,JUSTO DARACT,WIRELESS,74035030,1906.0
SAN LUIS,GENERAL PEDERNERA,LA ANGELINA,WIRELESS,74035040,17.0
SAN LUIS,GENERAL PEDERNERA,LA PUNILLA,FIBRA OPTICA,74035040,33.0
SAN LUIS,GENERAL PEDERNERA,LA PUNILLA,WIRELESS,74035040,129.0
SAN LUIS,GENERAL PEDERNERA,LAVAISSE,WIRELESS,74035050,53.0
SAN LUIS,GENERAL PEDERNERA,SAN JOSÉ DEL MORRO,WIRELESS,74035060,233.0
SAN LUIS,GENERAL PEDERNERA,VILLA MERCEDES,ADSL,74035070,934.0
SAN LUIS,GENERAL PEDERNERA,VILLA MERCEDES,CABLEMODEM,74035070,21336.0
SAN LUIS,GENERAL PEDERNERA,VILLA MERCEDES,DIAL UP,74035070,76.0
SAN LUIS,GENERAL PEDERNERA,VILLA MERCEDES,FIBRA OPTICA,74035070,13323.0
SAN LUIS,GENERAL PEDERNERA,VILLA MERCEDES,WIRELESS,74035070,11510.0
SAN LUIS,GENERAL PEDERNERA,VILLA SALLES,WIRELESS,74035090,22.0
SAN LUIS,GOBERNADOR DUPUY,ANCHORENA,DIAL UP,74042010,1.0
SAN LUIS,GOBERNADOR DUPUY,ANCHORENA,WIRELESS,74042010,237.0
SAN LUIS,GOBERNADOR DUPUY,ARIZONA,DIAL UP,74042020,2.0
SAN LUIS,GOBERNADOR DUPUY,ARIZONA,WIRELESS,74042020,324.0
SAN LUIS,GOBERNADOR DUPUY,BAGUAL,WIRELESS,74042030,192.0
SAN LUIS,GOBERNADOR DUPUY,BATAVIA,SATELITAL,74042040,4.0
SAN LUIS,GOBERNADOR DUPUY,BATAVIA,WIRELESS,74042040,170.0
SAN LUIS,GOBERNADOR DUPUY,BUENA ESPERANZA,DIAL UP,74042050,1.0
SAN LUIS,GOBERNADOR DUPUY,BUENA ESPERANZA,SATELITAL,74042050,1.0
SAN LUIS,GOBERNADOR DUPUY,BUENA ESPERANZA,WIRELESS,74042050,1205.0
SAN LUIS,GOBERNADOR DUPUY,FORTÍN EL PATRIA,WIRELESS,74042060,162.0
SAN LUIS,GOBERNADOR DUPUY,FORTUNA,FIBRA OPTICA,74042070,101.0
SAN LUIS,GOBERNADOR DUPUY,FORTUNA,WIRELESS,74042070,233.0
SAN LUIS,GOBERNADOR DUPUY,LA MAROMA,SATELITAL,74042080,1.0
SAN LUIS,GOBERNADOR DUPUY,MARTÍN DE LOYOLA,SATELITAL,74042100,3.0
SAN LUIS,GOBERNADOR DUPUY,MARTÍN DE LOYOLA,WIRELESS,74042100,38.0
SAN LUIS,GOBERNADOR DUPUY,NAHUEL MAPÁ,WIRELESS,74042110,30.0
SAN LUIS,GOBERNADOR DUPUY,NAVIA,SATELITAL,74042120,3.0
SAN LUIS,GOBERNADOR DUPUY,NAVIA,WIRELESS,74042120,123.0
SAN LUIS,GOBERNADOR DUPUY,NUEVA GALIA,FIBRA OPTICA,74042130,159.0
SAN LUIS,GOBERNADOR DUPUY,NUEVA GALIA,WIRELESS,74042130,517.0
SAN LUIS,GOBERNADOR DUPUY,UNIÓN,WIRELESS,74042140,845.0
SAN LUIS,JUNÍN,CARPINTERIA,ADSL,74049010,149.0
SAN LUIS,JUNÍN,CARPINTERIA,CABLEMODEM,74049010,10.0
SAN LUIS,JUNÍN,CARPINTERIA,FIBRA OPTICA,74049010,261.0
SAN LUIS,JUNÍN,CARPINTERIA,WIRELESS,74049010,939.0
SAN LUIS,JUNÍN,CERRO DE ORO,ADSL,74049020,13.0
SAN LUIS,JUNÍN,CERRO DE ORO,CABLEMODEM,74049020,14.0
SAN LUIS,JUNÍN,CERRO DE ORO,FIBRA OPTICA,74049020,112.0
SAN LUIS,JUNÍN,CERRO DE ORO,WIRELESS,74049020,267.0
SAN LUIS,JUNÍN,LAFINUR,WIRELESS,74049030,96.0
SAN LUIS,JUNÍN,LOS CAJONES,WIRELESS,74049040,194.0
SAN LUIS,JUNÍN,LOS MOLLES,FIBRA OPTICA,74049050,145.0
SAN LUIS,JUNÍN,LOS MOLLES,WIRELESS,74049050,575.0
SAN LUIS,JUNÍN,MERLO,ADSL,74049060,722.0
SAN LUIS,JUNÍN,MERLO,CABLEMODEM,74049060,62.0
SAN LUIS,JUNÍN,MERLO,FIBRA OPTICA,74049060,3931.0
SAN LUIS,JUNÍN,MERLO,WIRELESS,74049060,5092.0
SAN LUIS,JUNÍN,SANTA ROSA DEL CONLARA,ADSL,74049070,142.0
SAN LUIS,JUNÍN,SANTA ROSA DEL CONLARA,FIBRA OPTICA,74049070,841.0
SAN LUIS,JUNÍN,SANTA ROSA DEL CONLARA,WIRELESS,74049070,1981.0
SAN LUIS,JUNÍN,TALITA,SATELITAL,74049080,2.0
SAN LUIS,JUNÍN,TALITA,WIRELESS,74049080,102.0
SAN LUIS,LA CAPITAL,ALTO PELADO,WIRELESS,74056010,192.0
SAN LUIS,LA CAPITAL,ALTO PENCOSO,FIBRA OPTICA,74056020,1.0
SAN LUIS,LA CAPITAL,ALTO PENCOSO,WIRELESS,74056020,97.0
SAN LUIS,LA CAPITAL,BALDE,FIBRA OPTICA,74056030,131.0
SAN LUIS,LA CAPITAL,BALDE,SATELITAL,74056030,5.0
SAN LUIS,LA CAPITAL,BALDE,WIRELESS,74056030,213.0
SAN LUIS,LA CAPITAL,BEAZLEY,WIRELESS,74056040,226.0
SAN LUIS,LA CAPITAL,CAZADOR,WIRELESS,74056050,33.0
SAN LUIS,LA CAPITAL,CHOSMES,WIRELESS,74056060,15.0
SAN LUIS,LA CAPITAL,DESAGUADERO,FIBRA OPTICA,74056070,1.0
SAN LUIS,LA CAPITAL,DESAGUADERO,WIRELESS,74056070,70.0
SAN LUIS,LA CAPITAL,EL VOLCÁN,CABLEMODEM,74056080,28.0
SAN LUIS,LA CAPITAL,EL VOLCÁN,FIBRA OPTICA,74056080,320.0
SAN LUIS,LA CAPITAL,EL VOLCÁN,WIRELESS,74056080,1234.0
SAN LUIS,LA CAPITAL,JARILLA,WIRELESS,74056090,33.0
SAN LUIS,LA CAPITAL,JUANA KOSLAY,ADSL,74056100,128.0
SAN LUIS,LA CAPITAL,JUANA KOSLAY,DIAL UP,74056100,2.0
SAN LUIS,LA CAPITAL,JUANA KOSLAY,FIBRA OPTICA,74056100,471.0
SAN LUIS,LA CAPITAL,JUANA KOSLAY,WIRELESS,74056100,3493.0
SAN LUIS,LA CAPITAL,LA PUNTA,CABLEMODEM,74056105,1306.0
SAN LUIS,LA CAPITAL,LA PUNTA,FIBRA OPTICA,74056105,630.0
SAN LUIS,LA CAPITAL,LAS BARRANCAS,WIRELESS,74056070,24.0
SAN LUIS,LA CAPITAL,POTRERO DE LOS FUNES,WIRELESS,74056120,4171.0
SAN LUIS,LA CAPITAL,SALINAS DEL BEBEDERO,WIRELESS,74056130,26.0
SAN LUIS,LA CAPITAL,SAN JERÓNIMO,FIBRA OPTICA,74056140,112.0
SAN LUIS,LA CAPITAL,SAN JERÓNIMO,WIRELESS,74056140,166.0
SAN LUIS,LA CAPITAL,SAN LUIS,ADSL,74056150,1769.0
SAN LUIS,LA CAPITAL,SAN LUIS,CABLEMODEM,74056150,17307.0
SAN LUIS,LA CAPITAL,SAN LUIS,DIAL UP,74056150,78.0
SAN LUIS,LA CAPITAL,SAN LUIS,FIBRA OPTICA,74056150,10533.0
SAN LUIS,LA CAPITAL,SAN LUIS,SATELITAL,74056150,4.0
SAN LUIS,LA CAPITAL,SAN LUIS,WIRELESS,74056150,19906.0
SAN LUIS,LA CAPITAL,VARELA,WIRELESS,74056140,13.0
SAN LUIS,LA CAPITAL,ZANJITAS,WIRELESS,74056160,119.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,EL PUESTO,WIRELESS,74063050,0.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,LA RAMADA,WIRELESS,74063020,19.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,LA VERTIENTE,SATELITAL,74063010,2.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,LA VERTIENTE,WIRELESS,74063010,68.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,LAS AGUADAS,WIRELESS,74063020,63.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,LAS CHACRAS,SATELITAL,74063030,5.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,LAS CHACRAS,WIRELESS,74063030,72.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,LAS LAGUNAS,WIRELESS,74063040,45.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,PASO GRANDE,FIBRA OPTICA,74063050,42.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,PASO GRANDE,WIRELESS,74063050,250.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,POTRERILLO,WIRELESS,74063060,69.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,SAN MARTÍN,ADSL,74063070,1.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,SAN MARTÍN,DIAL UP,74063070,1.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,SAN MARTÍN,FIBRA OPTICA,74063070,92.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,SAN MARTÍN,WIRELESS,74063070,349.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,VILLA DE PRAGA,FIBRA OPTICA,74063080,22.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,VILLA DE PRAGA,SATELITAL,74063080,1.0
SAN LUIS,LIBERTADOR GRL. SAN MARTÍN,VILLA DE PRAGA,WIRELESS,74063080,235.0
SAN LUIS,OTROS,OTROS,Otros,Sin Datos,70.0
SANTA CRUZ,CORPEN AIKE,COMANDANTE LUIS PIEDRABUENA,ADSL,78007010,530.0
SANTA CRUZ,CORPEN AIKE,COMANDANTE LUIS PIEDRABUENA,CABLEMODEM,78007010,440.0
SANTA CRUZ,CORPEN AIKE,COMANDANTE LUIS PIEDRABUENA,DIAL UP,78007010,2.0
SANTA CRUZ,CORPEN AIKE,COMANDANTE LUIS PIEDRABUENA,FIBRA OPTICA,78007010,1508.0
SANTA CRUZ,CORPEN AIKE,COMANDANTE LUIS PIEDRABUENA,OTROS,78007010,1.0
SANTA CRUZ,CORPEN AIKE,COMANDANTE LUIS PIEDRABUENA,SATELITAL,78007010,1.0
SANTA CRUZ,CORPEN AIKE,COMANDANTE LUIS PIEDRABUENA,WIRELESS,78007010,372.0
SANTA CRUZ,CORPEN AIKE,PUERTO SANTA CRUZ,ADSL,78007020,565.0
SANTA CRUZ,CORPEN AIKE,PUERTO SANTA CRUZ,DIAL UP,78007020,4.0
SANTA CRUZ,CORPEN AIKE,PUERTO SANTA CRUZ,FIBRA OPTICA,78007020,1310.0
SANTA CRUZ,CORPEN AIKE,PUERTO SANTA CRUZ,OTROS,78007020,1.0
SANTA CRUZ,CORPEN AIKE,PUERTO SANTA CRUZ,SATELITAL,78007020,2.0
SANTA CRUZ,CORPEN AIKE,PUERTO SANTA CRUZ,WIRELESS,78007020,140.0
SANTA CRUZ,DESEADO,CALETA OLIVIA,FIBRA OPTICA,78014010,5405.0
SANTA CRUZ,DESEADO,CALETA OLIVIA,OTROS,78014010,1.0
SANTA CRUZ,DESEADO,CALETA OLIVIA,SATELITAL,78014010,6.0
SANTA CRUZ,DESEADO,CALETA OLIVIA,WIRELESS,78014010,460.0
SANTA CRUZ,DESEADO,CAÑADÓN SECO,FIBRA OPTICA,78014020,2.0
SANTA CRUZ,DESEADO,CAÑADÓN SECO,SATELITAL,78014020,2.0
SANTA CRUZ,DESEADO,CAÑADÓN SECO,WIRELESS,78014020,118.0
SANTA CRUZ,DESEADO,JARAMILLO,SATELITAL,78014040,1.0
SANTA CRUZ,DESEADO,LAS HERAS,FIBRA OPTICA,78014060,5096.0
SANTA CRUZ,DESEADO,LAS HERAS,OTROS,78014060,1.0
SANTA CRUZ,DESEADO,LAS HERAS,SATELITAL,78014060,1.0
SANTA CRUZ,DESEADO,LAS HERAS,WIRELESS,78014060,1168.0
SANTA CRUZ,DESEADO,PICO TRUNCADO,FIBRA OPTICA,78014070,2168.0
SANTA CRUZ,DESEADO,PICO TRUNCADO,OTROS,78014070,1.0
SANTA CRUZ,DESEADO,PICO TRUNCADO,SATELITAL,78014070,1.0
SANTA CRUZ,DESEADO,PICO TRUNCADO,WIRELESS,78014070,1276.0
SANTA CRUZ,DESEADO,PUERTO DESEADO,ADSL,78014080,1437.0
SANTA CRUZ,DESEADO,PUERTO DESEADO,DIAL UP,78014080,8.0
SANTA CRUZ,DESEADO,PUERTO DESEADO,OTROS,78014080,1.0
SANTA CRUZ,DESEADO,PUERTO DESEADO,SATELITAL,78014080,7.0
SANTA CRUZ,GÜER AIKE,28 DE NOVIEMBRE,FIBRA OPTICA,78021060,10.0
SANTA CRUZ,GÜER AIKE,28 DE NOVIEMBRE,OTROS,78021060,6.0
SANTA CRUZ,GÜER AIKE,28 DE NOVIEMBRE,SATELITAL,78021060,1.0
SANTA CRUZ,GÜER AIKE,28 DE NOVIEMBRE,WIRELESS,78021060,195.0
SANTA CRUZ,GÜER AIKE,EL TURBIO (EST. GOBERNADOR MAYER),SATELITAL,78021010,2.0
SANTA CRUZ,GÜER AIKE,RÍO GALLEGOS,ADSL,78021040,2753.0
SANTA CRUZ,GÜER AIKE,RÍO GALLEGOS,CABLEMODEM,78021040,9984.0
SANTA CRUZ,GÜER AIKE,RÍO GALLEGOS,DIAL UP,78021040,164.0
SANTA CRUZ,GÜER AIKE,RÍO GALLEGOS,FIBRA OPTICA,78021040,23387.0
SANTA CRUZ,GÜER AIKE,RÍO GALLEGOS,OTROS,78021040,287.0
SANTA CRUZ,GÜER AIKE,RÍO GALLEGOS,SATELITAL,78021040,13.0
SANTA CRUZ,GÜER AIKE,RÍO GALLEGOS,WIRELESS,78021040,7098.0
SANTA CRUZ,GÜER AIKE,YACIMIENTOS RÍO TURBIO,ADSL,78021070,274.0
SANTA CRUZ,GÜER AIKE,YACIMIENTOS RÍO TURBIO,OTROS,78021070,1.0
SANTA CRUZ,GÜER AIKE,YACIMIENTOS RÍO TURBIO,SATELITAL,78021070,1.0
SANTA CRUZ,LAGO ARGENTINO,EL CALAFATE,ADSL,78028010,1519.0
SANTA CRUZ,LAGO ARGENTINO,EL CALAFATE,FIBRA OPTICA,78028010,6234.0
SANTA CRUZ,LAGO ARGENTINO,EL CALAFATE,OTROS,78028010,2.0
SANTA CRUZ,LAGO ARGENTINO,EL CALAFATE,SATELITAL,78028010,7.0
SANTA CRUZ,LAGO ARGENTINO,EL CALAFATE,WIRELESS,78028010,357.0
SANTA CRUZ,LAGO ARGENTINO,EL CHALTÉN,FIBRA OPTICA,78028020,420.0
SANTA CRUZ,LAGO ARGENTINO,EL CHALTÉN,SATELITAL,78028020,1.0
SANTA CRUZ,LAGO ARGENTINO,EL CHALTÉN,WIRELESS,78028020,2.0
SANTA CRUZ,LAGO ARGENTINO,TRES LAGOS,FIBRA OPTICA,78028030,121.0
SANTA CRUZ,LAGO ARGENTINO,TRES LAGOS,SATELITAL,78028030,3.0
SANTA CRUZ,LAGO ARGENTINO,TRES LAGOS,WIRELESS,78028030,1.0
SANTA CRUZ,LAGO BUENOS AIRES,LOS ANTIGUOS,DIAL UP,78035010,2.0
SANTA CRUZ,LAGO BUENOS AIRES,LOS ANTIGUOS,OTROS,78035010,1.0
SANTA CRUZ,LAGO BUENOS AIRES,LOS ANTIGUOS,SATELITAL,78035010,3.0
SANTA CRUZ,LAGO BUENOS AIRES,LOS ANTIGUOS,WIRELESS,78035010,30.0
SANTA CRUZ,LAGO BUENOS AIRES,PERITO MORENO,CABLEMODEM,78035020,2600.0
SANTA CRUZ,LAGO BUENOS AIRES,PERITO MORENO,DIAL UP,78035020,6.0
SANTA CRUZ,LAGO BUENOS AIRES,PERITO MORENO,FIBRA OPTICA,78035020,652.0
SANTA CRUZ,LAGO BUENOS AIRES,PERITO MORENO,OTROS,78035020,101.0
SANTA CRUZ,LAGO BUENOS AIRES,PERITO MORENO,SATELITAL,78035020,4.0
SANTA CRUZ,LAGO BUENOS AIRES,PERITO MORENO,WIRELESS,78035020,13.0
SANTA CRUZ,MAGALLANES,PUERTO SAN JULIÁN,ADSL,78042010,690.0
SANTA CRUZ,MAGALLANES,PUERTO SAN JULIÁN,CABLEMODEM,78042010,1110.0
SANTA CRUZ,MAGALLANES,PUERTO SAN JULIÁN,DIAL UP,78042010,1.0
SANTA CRUZ,MAGALLANES,PUERTO SAN JULIÁN,FIBRA OPTICA,78042010,3073.0
SANTA CRUZ,MAGALLANES,PUERTO SAN JULIÁN,OTROS,78042010,1.0
SANTA CRUZ,MAGALLANES,PUERTO SAN JULIÁN,SATELITAL,78042010,7.0
SANTA CRUZ,MAGALLANES,PUERTO SAN JULIÁN,WIRELESS,78042010,114.0
SANTA CRUZ,RÍO CHICO,BAJO CARACOLES,SATELITAL,78049010,1.0
SANTA CRUZ,RÍO CHICO,GOBERNADOR GREGORES,FIBRA OPTICA,78049020,159.0
SANTA CRUZ,RÍO CHICO,GOBERNADOR GREGORES,OTROS,78049020,1.0
SANTA CRUZ,RÍO CHICO,GOBERNADOR GREGORES,SATELITAL,78049020,4.0
SANTA CRUZ,RÍO CHICO,GOBERNADOR GREGORES,WIRELESS,78049020,9.0
SANTA FE,9 DE JULIO,ESTEBAN RAMS,SATELITAL,82077010,2.0
SANTA FE,9 DE JULIO,ESTEBAN RAMS,WIRELESS,82077010,35.0
SANTA FE,9 DE JULIO,GATO COLORADO,SATELITAL,82077020,4.0
SANTA FE,9 DE JULIO,GREGORIA PÉREZ DE DENIS (EST. EL NOCHERO),SATELITAL,82077030,3.0
SANTA FE,9 DE JULIO,GREGORIA PÉREZ DE DENIS (EST. EL NOCHERO),WIRELESS,82077030,144.0
SANTA FE,9 DE JULIO,LOGROÑO,ADSL,82077040,1.0
SANTA FE,9 DE JULIO,LOGROÑO,WIRELESS,82077040,47.0
SANTA FE,9 DE JULIO,MONTEFIORE,SATELITAL,82077050,1.0
SANTA FE,9 DE JULIO,MONTEFIORE,WIRELESS,82077050,17.0
SANTA FE,9 DE JULIO,POZO BORRADO,WIRELESS,82077060,127.0
SANTA FE,9 DE JULIO,SAN BERNARDO,WIRELESS,82077065,109.0
SANTA FE,9 DE JULIO,SANTA MARGARITA,SATELITAL,82077070,5.0
SANTA FE,9 DE JULIO,SANTA MARGARITA,WIRELESS,82077070,96.0
SANTA FE,9 DE JULIO,TOSTADO,ADSL,82077080,1328.0
SANTA FE,9 DE JULIO,TOSTADO,CABLEMODEM,82077080,6.0
SANTA FE,9 DE JULIO,TOSTADO,SATELITAL,82077080,2.0
SANTA FE,9 DE JULIO,TOSTADO,WIRELESS,82077080,1752.0
SANTA FE,9 DE JULIO,VILLA MINETTI,SATELITAL,82077090,5.0
SANTA FE,9 DE JULIO,VILLA MINETTI,WIRELESS,82077090,264.0
SANTA FE,BELGRANO,ARMSTRONG,ADSL,82007010,280.0
SANTA FE,BELGRANO,ARMSTRONG,FIBRA OPTICA,82007010,152.0
SANTA FE,BELGRANO,ARMSTRONG,WIRELESS,82007010,403.0
SANTA FE,BELGRANO,BOUQUET,ADSL,82007020,406.0
SANTA FE,BELGRANO,BOUQUET,FIBRA OPTICA,82007020,144.0
SANTA FE,BELGRANO,BOUQUET,WIRELESS,82007020,1.0
SANTA FE,BELGRANO,LAS PAREJAS,ADSL,82007030,200.0
SANTA FE,BELGRANO,LAS PAREJAS,FIBRA OPTICA,82007030,2462.0
SANTA FE,BELGRANO,LAS PAREJAS,WIRELESS,82007030,124.0
SANTA FE,BELGRANO,LAS ROSAS,ADSL,82007040,927.0
SANTA FE,BELGRANO,LAS ROSAS,CABLEMODEM,82007040,2040.0
SANTA FE,BELGRANO,LAS ROSAS,FIBRA OPTICA,82007040,1110.0
SANTA FE,BELGRANO,LAS ROSAS,WIRELESS,82007040,51.0
SANTA FE,BELGRANO,MONTES DE OCA,ADSL,82007050,585.0
SANTA FE,BELGRANO,MONTES DE OCA,FIBRA OPTICA,82007050,615.0
SANTA FE,BELGRANO,MONTES DE OCA,Otros,82007050,168.0
SANTA FE,BELGRANO,MONTES DE OCA,SATELITAL,82007050,1.0
SANTA FE,BELGRANO,MONTES DE OCA,WIRELESS,82007050,61.0
SANTA FE,BELGRANO,TORTUGAS,ADSL,82007060,118.0
SANTA FE,BELGRANO,TORTUGAS,CABLEMODEM,82007060,528.0
SANTA FE,BELGRANO,TORTUGAS,SATELITAL,82007060,1.0
SANTA FE,CASEROS,AREQUITO,ADSL,82014010,31.0
SANTA FE,CASEROS,AREQUITO,CABLEMODEM,82014010,2241.0
SANTA FE,CASEROS,AREQUITO,WIRELESS,82014010,8.0
SANTA FE,CASEROS,ARTEAGA,ADSL,82014020,41.0
SANTA FE,CASEROS,ARTEAGA,CABLEMODEM,82014020,868.0
SANTA FE,CASEROS,ARTEAGA,WIRELESS,82014020,83.0
SANTA FE,CASEROS,BERAVEBÚ,WIRELESS,82014030,360.0
SANTA FE,CASEROS,BIGAND,ADSL,82014040,372.0
SANTA FE,CASEROS,BIGAND,CABLEMODEM,82014040,1255.0
SANTA FE,CASEROS,BIGAND,WIRELESS,82014040,19.0
SANTA FE,CASEROS,CASILDA,ADSL,82014050,1829.0
SANTA FE,CASEROS,CASILDA,CABLEMODEM,82014050,2191.0
SANTA FE,CASEROS,CASILDA,FIBRA OPTICA,82014050,5046.0
SANTA FE,CASEROS,CASILDA,WIRELESS,82014050,1915.0
SANTA FE,CASEROS,CHABÁS,ADSL,82014060,1010.0
SANTA FE,CASEROS,CHABÁS,FIBRA OPTICA,82014060,620.0
SANTA FE,CASEROS,CHABÁS,WIRELESS,82014060,32.0
SANTA FE,CASEROS,CHAÑAR LADEADO,ADSL,82014070,27.0
SANTA FE,CASEROS,CHAÑAR LADEADO,CABLEMODEM,82014070,522.0
SANTA FE,CASEROS,CHAÑAR LADEADO,FIBRA OPTICA,82014070,862.0
SANTA FE,CASEROS,GÖDEKEN,CABLEMODEM,82014080,531.0
SANTA FE,CASEROS,GÖDEKEN,FIBRA OPTICA,82014080,1.0
SANTA FE,CASEROS,LOS MOLINOS,ADSL,82014090,13.0
SANTA FE,CASEROS,LOS MOLINOS,CABLEMODEM,82014090,507.0
SANTA FE,CASEROS,LOS MOLINOS,WIRELESS,82014090,8.0
SANTA FE,CASEROS,LOS NOGALES,CABLEMODEM,82014100,44.0
SANTA FE,CASEROS,LOS QUIRQUINCHOS,Otros,82014110,3.0
SANTA FE,CASEROS,LOS QUIRQUINCHOS,WIRELESS,82014110,828.0
SANTA FE,CASEROS,SAN JOSÉ DE LA ESQUINA,ADSL,82014120,49.0
SANTA FE,CASEROS,SAN JOSÉ DE LA ESQUINA,CABLEMODEM,82014120,1976.0
SANTA FE,CASEROS,SAN JOSÉ DE LA ESQUINA,WIRELESS,82014120,2.0
SANTA FE,CASEROS,SANFORD,ADSL,82014130,12.0
SANTA FE,CASEROS,SANFORD,FIBRA OPTICA,82014130,499.0
SANTA FE,CASEROS,VILLADA,ADSL,82014140,62.0
SANTA FE,CASEROS,VILLADA,CABLEMODEM,82014140,1.0
SANTA FE,CASEROS,VILLADA,WIRELESS,82014140,4.0
SANTA FE,CASTELLANOS,ALDAO (EST. CASABLANCA),ADSL,82021010,17.0
SANTA FE,CASTELLANOS,ALDAO (EST. CASABLANCA),FIBRA OPTICA,82021010,678.0
SANTA FE,CASTELLANOS,ALDAO (EST. CASABLANCA),WIRELESS,82021010,54.0
SANTA FE,CASTELLANOS,ANGÉLICA,ADSL,82021020,251.0
SANTA FE,CASTELLANOS,ANGÉLICA,FIBRA OPTICA,82021020,356.0
SANTA FE,CASTELLANOS,ANGÉLICA,WIRELESS,82021020,6.0
SANTA FE,CASTELLANOS,ATALIVA,ADSL,82021030,9.0
SANTA FE,CASTELLANOS,ATALIVA,CABLEMODEM,82021030,10.0
SANTA FE,CASTELLANOS,ATALIVA,FIBRA OPTICA,82021030,413.0
SANTA FE,CASTELLANOS,ATALIVA,WIRELESS,82021030,202.0
SANTA FE,CASTELLANOS,AURELIA,WIRELESS,82021040,4.0
SANTA FE,CASTELLANOS,BAUER Y SIGEL,ADSL,82021060,0.0
SANTA FE,CASTELLANOS,BAUER Y SIGEL,WIRELESS,82021060,0.0
SANTA FE,CASTELLANOS,BELLA ITALIA,ADSL,82021070,14.0
SANTA FE,CASTELLANOS,BELLA ITALIA,CABLEMODEM,82021070,316.0
SANTA FE,CASTELLANOS,BELLA ITALIA,FIBRA OPTICA,82021070,2.0
SANTA FE,CASTELLANOS,BELLA ITALIA,WIRELESS,82021070,4.0
SANTA FE,CASTELLANOS,CASTELLANOS,CABLEMODEM,82021080,1.0
SANTA FE,CASTELLANOS,CASTELLANOS,WIRELESS,82021080,5.0
SANTA FE,CASTELLANOS,COLONIA BICHA,ADSL,82021090,72.0
SANTA FE,CASTELLANOS,COLONIA BICHA,FIBRA OPTICA,82021090,72.0
SANTA FE,CASTELLANOS,COLONIA BICHA,WIRELESS,82021090,47.0
SANTA FE,CASTELLANOS,COLONIA CELLO,WIRELESS,82021100,29.0
SANTA FE,CASTELLANOS,COLONIA MARGARITA,CABLEMODEM,82021110,13.0
SANTA FE,CASTELLANOS,COLONIA MARGARITA,WIRELESS,82021110,2.0
SANTA FE,CASTELLANOS,COLONIA RAQUEL,ADSL,82021120,31.0
SANTA FE,CASTELLANOS,COLONIA RAQUEL,FIBRA OPTICA,82021120,31.0
SANTA FE,CASTELLANOS,COLONIA RAQUEL,WIRELESS,82021120,60.0
SANTA FE,CASTELLANOS,CORONEL FRAGA,WIRELESS,82021130,49.0
SANTA FE,CASTELLANOS,ESMERALDA,CABLEMODEM,82021150,82.0
SANTA FE,CASTELLANOS,ESTACIÓN CLUCELLAS,CABLEMODEM,82021160,179.0
